order_id,order_date,product,region,customer_id,price,quantity
2508,2025-04-06,Keyboard,North,518,996.8585028557216,1.0
2509,2025-04-17,laptop,West,508,565.5252012410307,
2510,2025-01-03,Smartwatch,West,502,,4.0
2511,2025-09-27,Laptop,SOUth,517,1091.7388781675297,3.0
2512,2025-03-27,Headphones,East,519,,2.0
2513,2025-04-22,Monitor,,514,1181.6217177140713,3.0
2514,2025-10-17,laptop,West,504,1119.9360822888464,3.0
2515,2025-09-19,Laptop,,511,377.9845848801678,1.0
2516,2025-09-20,Monitor,SOUth,512,358.1748317825234,2.0
2517,2025-04-16,laptop,north,514,78.31721689807972,3.0
2518,2025-04-19,HEADPHONES,north,508,837.4408714087128,3.0
2519,2025-06-28,Laptop,North,516,78.29915147581463,4.0
2520,2025-08-16,Headphones,West,512,423.1880334207639,3.0
2521,2025-07-31,Monitor,North,513,533.7569502593667,4.0
2522,2025-06-06,Headphones,South,517,,3.0
2523,2025-07-21,Laptop,,500,731.2287274267089,5.0
2524,2025-02-21,Laptop,East,516,68.01802460788987,5.0
2525,2025-04-19,laptop,north,514,980.7780889340443,4.0
2526,2025-03-18,Keyboard,South,503,1186.0304571755316,2.0
2527,2025-09-21,Monitor,South,514,,3.0
2528,2025-02-02,Monitor,north,514,115.41965260983086,3.0
2529,2025-03-18,Headphones,East,509,169.16602349381853,
2530,2025-01-10,Laptop,West,509,,5.0
2531,2025-01-10,Monitor,,508,725.6664793593891,3.0
2532,2025-06-21,HEADPHONES,,501,219.62687460678515,2.0
2533,2025-03-30,Headphones,north,516,775.1984003756668,4.0
2534,2025-01-17,Headphones,SOUth,520,,5.0
2535,2025-02-13,Laptop,South,503,,1.0
2536,2025-04-27,Laptop,West,505,383.2003164864392,
2537,2025-02-03,Headphones,north,510,771.9803734252699,4.0
2538,2025-10-01,Keyboard,north,514,110.07787524472354,1.0
2539,2025-05-31,HEADPHONES,West,500,216.43035156457483,2.0
2540,2025-04-25,laptop,East,518,476.28203331695556,5.0
2541,2025-08-04,Headphones,South,520,418.23393698917675,2.0
2542,2025-04-13,Headphones,north,520,1024.07071442396,3.0
2543,2025-09-24,HEADPHONES,East,512,355.7493265475049,2.0
2544,2025-02-19,Keyboard,East,520,1174.3824669772378,3.0
2545,2025-09-10,HEADPHONES,North,505,880.6568629745184,4.0
2546,2025-09-02,Laptop,SOUth,518,502.65928815052854,2.0
2547,2025-01-05,HEADPHONES,,511,589.1575433806378,1.0
2548,2025-09-10,laptop,East,508,975.6400066855359,5.0
2549,2025-06-10,HEADPHONES,East,511,687.8765780923367,2.0
2550,2025-01-13,Headphones,North,502,74.89328129778374,5.0
2551,2025-09-04,Smartwatch,East,500,619.178804603453,1.0
2552,2025-08-15,laptop,South,507,109.57323944088023,3.0
2553,2025-09-13,Smartwatch,West,506,337.66149380722516,5.0
2554,2025-02-22,Keyboard,East,514,,5.0
2555,2025-02-25,HEADPHONES,North,504,634.5454034510592,1.0
2556,2025-05-21,Laptop,north,505,835.09655863331,4.0
2557,2025-07-08,HEADPHONES,,505,923.337063052176,1.0
2558,2025-03-29,Monitor,north,513,1189.319884859332,2.0
2559,2025-06-24,Smartwatch,East,511,1104.7250314676803,5.0
2560,2025-07-24,Headphones,East,512,935.38721807312,2.0
2561,2025-10-26,Monitor,north,520,785.4131625684954,3.0
2562,2025-10-22,Smartwatch,North,514,600.6459408082502,3.0
2563,2025-07-27,Headphones,East,516,1015.7746340118052,1.0
2564,2025-03-15,Laptop,,507,1055.3312469714074,5.0
2565,2025-09-28,Monitor,,516,1094.5242163505138,4.0
2566,2025-08-04,Headphones,West,516,1040.9126455101734,4.0
2567,2025-06-20,HEADPHONES,SOUth,501,130.0793847105934,5.0
2568,2025-03-02,laptop,north,510,672.1829454421642,1.0
2569,2025-10-11,HEADPHONES,South,504,99.17074652638314,3.0
2570,2025-02-10,HEADPHONES,SOUth,515,375.5478983143331,5.0
2571,2025-04-13,laptop,East,514,848.6967886072541,3.0
2572,2025-01-05,Smartwatch,South,501,75.26265099617632,3.0
2573,2025-07-28,HEADPHONES,SOUth,505,1138.6738234570983,3.0
2574,2025-06-01,Headphones,north,505,340.2837979558084,2.0
2575,2025-06-01,Smartwatch,South,503,684.8863324193525,3.0
2576,2025-07-11,Monitor,East,504,99.52022981839147,1.0
2577,2025-06-09,laptop,north,506,853.8572805892054,4.0
2578,2025-04-21,Laptop,North,500,610.8948865335408,4.0
2579,2025-01-09,laptop,South,515,611.3957791568198,3.0
2580,2025-04-27,Keyboard,,506,,2.0
2581,2025-06-07,Keyboard,north,505,246.55526795505347,1.0
2582,2025-01-09,Laptop,West,512,432.4633801254066,3.0
2583,2025-07-28,HEADPHONES,,520,587.5179829415287,3.0
2584,2025-07-13,Monitor,North,509,119.82669154889192,3.0
2585,2025-02-03,Headphones,North,508,395.30747725043307,5.0
2586,2025-02-02,Monitor,West,519,588.5573937876013,5.0
2587,2025-10-12,Monitor,East,514,1173.904203954184,3.0
2588,2025-10-04,Smartwatch,SOUth,505,544.2685750258179,5.0
2589,2025-10-16,Laptop,South,501,298.07825225863735,1.0
2590,2025-06-07,Laptop,SOUth,516,362.3540964091533,4.0
2591,2025-09-17,Keyboard,West,512,972.2964462322147,1.0
2592,2025-01-14,Headphones,East,504,1121.6008619936981,4.0
2593,2025-04-25,Smartwatch,,508,526.1532546177893,4.0
2594,2025-03-29,Smartwatch,SOUth,515,556.3428609345386,3.0
2595,2025-09-06,Monitor,South,514,566.2895060180333,3.0
2596,2025-03-26,Laptop,,504,314.9156553286433,4.0
2597,2025-03-25,laptop,West,513,1106.147056835383,5.0
2598,2025-05-08,Headphones,North,518,261.2991919679482,3.0
2599,2025-10-21,Monitor,north,517,,3.0
2600,2025-04-24,Monitor,West,507,520.8011129333242,5.0
2601,2025-10-03,Keyboard,north,501,431.4511030592181,2.0
2602,2025-01-02,Keyboard,SOUth,509,362.3521406398647,1.0
2603,2025-04-19,HEADPHONES,South,509,644.4875526839211,4.0
2604,2025-09-22,Laptop,East,518,,5.0
2605,2025-01-23,Smartwatch,South,517,935.131458322546,4.0
2606,2025-07-01,Keyboard,SOUth,502,,5.0
2607,2025-09-05,Headphones,West,518,630.091942153317,
2608,2025-01-02,Smartwatch,north,518,1159.9677453008487,3.0
2609,2025-04-16,Laptop,East,514,911.957078668567,1.0
2610,2025-08-01,Smartwatch,,514,747.0085889458269,2.0
2611,2025-03-23,Keyboard,South,507,,4.0
2612,2025-07-10,Smartwatch,SOUth,501,618.0123246060515,2.0
2613,2025-10-24,Monitor,,502,640.9736978089015,1.0
2614,2025-09-05,HEADPHONES,West,516,57.97103069600114,3.0
2615,2025-10-23,laptop,SOUth,513,120.18227615552135,4.0
2616,2025-07-05,Keyboard,South,513,693.5676324236701,3.0
2617,2025-08-14,laptop,North,510,591.0115215484738,5.0
2618,2025-05-10,Laptop,West,501,965.8206614513514,5.0
2619,2025-02-24,HEADPHONES,SOUth,510,766.1787906847329,3.0
2620,2025-09-01,Keyboard,,513,318.6707134789235,1.0
2621,2025-05-01,Monitor,North,508,800.1953264294999,4.0
2622,2025-07-02,laptop,South,508,1035.8005040513813,1.0
2623,2025-10-01,laptop,West,500,990.2036825110431,5.0
2624,2025-02-24,Headphones,SOUth,502,,2.0
2625,2025-03-16,Headphones,East,508,599.7804224928907,1.0
2626,2025-01-29,Smartwatch,South,508,784.4618096564151,
2627,2025-04-30,Headphones,,503,548.5982689972025,4.0
2628,2025-09-14,Headphones,SOUth,520,692.5334309794193,1.0
2629,2025-02-24,laptop,South,501,1061.123211438256,5.0
2630,2025-04-14,Smartwatch,SOUth,506,723.4021065427158,5.0
2631,2025-04-13,Smartwatch,,517,339.4260047700198,
2632,2025-03-24,laptop,East,516,,1.0
2633,2025-03-19,Headphones,North,518,142.2237032934346,1.0
2634,2025-10-15,Smartwatch,North,510,400.7284653934489,1.0
2635,2025-09-01,Smartwatch,West,506,762.2951786008852,1.0
2636,2025-01-07,Smartwatch,West,500,170.87213164748192,2.0
2637,2025-05-09,Headphones,,514,1041.2355559462446,5.0
2638,2025-10-20,HEADPHONES,South,509,1195.7142323181265,5.0
2639,2025-10-28,laptop,,517,1061.5675945763724,5.0
2640,2025-04-08,Headphones,South,515,1058.5851597558803,2.0
2641,2025-06-24,Laptop,SOUth,507,387.8304847167976,2.0
2642,2025-02-24,laptop,West,500,353.25431097761657,2.0
2643,2025-04-08,Monitor,East,518,881.41686702064,5.0
2644,2025-09-11,Monitor,West,507,755.112026963734,4.0
2645,2025-04-27,HEADPHONES,East,513,892.7149137634117,2.0
2646,2025-04-09,Headphones,East,501,1171.323240654401,2.0
2647,2025-06-04,Keyboard,South,505,768.685455589264,5.0
2648,2025-05-16,laptop,SOUth,518,563.238074767092,5.0
2649,2025-07-10,Monitor,North,508,266.99844369340235,5.0
2650,2025-09-18,laptop,North,518,392.8450656687968,4.0
2651,2025-10-01,Keyboard,North,514,867.8002613880818,3.0
2652,2025-08-21,Monitor,South,506,162.58706406732483,4.0
2653,2025-10-20,Monitor,,513,1085.835023894812,3.0
2654,2025-02-14,Headphones,West,510,1030.1852574824084,1.0
2655,2025-07-21,Smartwatch,West,506,1031.5118940696927,2.0
2656,2025-06-16,Laptop,,516,226.5680174940541,4.0
2657,2025-10-09,HEADPHONES,,518,589.3349721301583,1.0
2658,2025-01-06,Laptop,South,513,1134.1174803430638,3.0
2659,2025-09-01,HEADPHONES,north,508,963.5899965761581,1.0
2660,2025-09-19,Laptop,East,506,162.34237151397306,3.0
2661,2025-01-24,Keyboard,West,504,333.1329474674175,2.0
2662,2025-02-15,Laptop,SOUth,506,400.7165265044674,4.0
2663,2025-06-29,Headphones,South,510,315.84434323657695,3.0
2664,2025-01-21,Keyboard,SOUth,506,832.9058748975615,3.0
2665,2025-09-12,HEADPHONES,,502,450.34606330865756,2.0
2666,2025-09-16,Headphones,,503,877.4787693713911,5.0
2667,2025-06-12,laptop,West,520,1037.536611504833,4.0
2668,2025-04-22,Headphones,,500,629.0943554048366,5.0
2669,2025-03-06,Laptop,North,517,846.7557065775576,
2670,2025-02-13,Laptop,north,501,636.4443003061834,
2671,2025-08-11,Monitor,North,510,918.2658128035164,3.0
2672,2025-08-07,Smartwatch,SOUth,506,265.7504779925522,2.0
2673,2025-06-14,Monitor,north,513,543.5853917548145,2.0
2674,2025-03-01,Smartwatch,North,520,606.9149290073206,4.0
2675,2025-03-25,Smartwatch,SOUth,512,354.7449516604175,5.0
2676,2025-05-21,Headphones,SOUth,513,130.05291257369652,1.0
2677,2025-03-11,Keyboard,West,507,181.27080495003855,5.0
2678,2025-02-01,laptop,South,519,821.8878000401854,1.0
2679,2025-07-05,HEADPHONES,SOUth,503,240.9696567068018,3.0
2680,2025-04-29,Headphones,,512,629.1990541750835,1.0
2681,2025-07-11,laptop,South,507,526.3232734308856,4.0
2682,2025-06-06,Monitor,East,515,476.8064283262062,
2683,2025-04-08,laptop,North,514,529.4242390128006,1.0
2684,2025-08-14,Laptop,West,503,362.4578123332808,2.0
2685,2025-08-23,Headphones,North,506,667.5428422224873,3.0
2686,2025-01-27,Smartwatch,West,504,648.0495440102353,2.0
2687,2025-03-06,Laptop,North,502,539.934898550835,
2688,2025-05-12,Keyboard,North,515,691.5318549910655,5.0
2689,2025-01-14,Monitor,North,509,838.4015650004608,1.0
2690,2025-06-17,Monitor,,506,785.8187279204094,3.0
2691,2025-05-27,Laptop,SOUth,517,793.8892026565323,3.0
2692,2025-07-14,Headphones,North,512,,1.0
2693,2025-06-05,Headphones,East,509,496.3356497711374,2.0
2694,2025-04-06,Laptop,South,507,1019.4485656805232,1.0
2695,2025-02-23,Monitor,East,516,1143.3311899078926,4.0
2696,2025-10-24,Headphones,South,519,994.6286691697264,2.0
2697,2025-10-11,HEADPHONES,SOUth,501,252.13145234048307,4.0
2698,2025-04-21,laptop,North,500,866.397892350138,1.0
2699,2025-04-30,Laptop,West,516,505.33903408346646,4.0
2700,2025-07-02,laptop,East,514,242.6295603498028,2.0
2701,2025-02-25,laptop,South,515,249.78077792593487,3.0
2702,2025-09-14,laptop,SOUth,515,732.6709482426974,2.0
2703,2025-04-10,HEADPHONES,North,500,438.06461537054867,4.0
2704,2025-05-02,laptop,SOUth,510,,5.0
2705,2025-06-22,Laptop,West,513,,5.0
2706,2025-04-20,Smartwatch,South,510,511.48695905469003,5.0
2707,2025-02-08,Smartwatch,West,503,1028.571360273932,5.0
2708,2025-05-05,Smartwatch,,506,681.7230543762322,2.0
2709,2025-10-06,Monitor,West,505,330.4287827419248,2.0
2710,2025-08-26,Keyboard,SOUth,510,,2.0
2711,2025-08-19,Laptop,South,518,561.4440545515919,3.0
2712,2025-04-18,laptop,SOUth,505,176.10905867956416,1.0
2713,2025-08-10,Headphones,,505,,5.0
2714,2025-01-27,laptop,SOUth,518,833.276499370885,4.0
2715,2025-05-10,Laptop,North,517,822.8799234559683,3.0
2716,2025-06-20,Smartwatch,South,505,461.34922871512543,3.0
2717,2025-05-23,laptop,East,505,647.538348152136,4.0
2718,2025-01-29,Headphones,West,517,1050.223974817263,4.0
2719,2025-10-15,Smartwatch,,512,499.51557353071206,2.0
2720,2025-05-11,Monitor,West,516,124.7392307304602,2.0
2721,2025-09-09,Smartwatch,north,511,556.2750975285401,3.0
2722,2025-10-10,laptop,North,514,980.225163978637,4.0
2723,2025-10-12,Headphones,East,500,906.927326307591,4.0
2724,2025-02-02,Headphones,North,515,602.5637020907711,4.0
2725,2025-09-14,Smartwatch,north,516,1022.7289919346996,4.0
2726,2025-05-16,HEADPHONES,East,500,964.1183502311998,2.0
2727,2025-04-17,Monitor,,512,581.9607486959478,3.0
2728,2025-09-05,laptop,SOUth,519,389.9899611765981,5.0
2729,2025-01-16,Smartwatch,East,516,,2.0
2730,2025-08-03,Laptop,north,503,,1.0
2731,2025-08-17,Headphones,West,515,70.29788238282374,1.0
2732,2025-08-11,Smartwatch,,502,233.29025808409696,2.0
2733,2025-10-03,Laptop,SOUth,505,713.8753399293448,1.0
2734,2025-07-19,Laptop,North,518,234.61858413138708,4.0
2735,2025-02-22,HEADPHONES,South,503,908.0437161166312,2.0
2736,2025-03-23,Keyboard,North,520,55.0535022170922,3.0
2737,2025-09-17,Keyboard,north,505,350.3801267205833,4.0
2738,2025-10-19,Headphones,North,505,622.3314386566477,3.0
2739,2025-10-26,Smartwatch,north,511,,4.0
2740,2025-06-28,Headphones,North,507,102.80456375774597,2.0
2741,2025-09-29,Monitor,,511,234.11873156478904,3.0
2742,2025-03-07,HEADPHONES,North,508,285.3999037608735,2.0
2743,2025-08-25,Headphones,West,517,389.2024096799279,1.0
2744,2025-08-23,Headphones,North,519,582.3265369543028,3.0
2745,2025-03-19,laptop,East,506,570.5957867691714,4.0
2746,2025-05-09,Smartwatch,East,503,715.237866207395,3.0
2747,2025-02-18,HEADPHONES,north,511,,3.0
2748,2025-08-28,Monitor,East,519,567.0949410634813,3.0
2749,2025-09-15,Keyboard,North,511,899.2753214517563,3.0
2750,2025-09-25,Headphones,East,519,577.1348129763373,1.0
2751,2025-01-26,laptop,North,511,820.8329874370661,1.0
2752,2025-10-22,HEADPHONES,West,520,592.3210248660503,4.0
2753,2025-08-14,Laptop,South,514,198.18226997036098,4.0
2754,2025-08-18,laptop,North,518,683.4498659386463,2.0
2755,2025-03-01,Smartwatch,SOUth,505,441.2211612855433,3.0
2756,2025-07-26,Headphones,north,516,997.1429731860418,5.0
2757,2025-06-28,Keyboard,South,500,567.7882259407947,4.0
2758,2025-05-16,HEADPHONES,,519,477.96497210604997,5.0
2759,2025-03-17,Headphones,South,506,719.924002609997,5.0
2760,2025-07-17,laptop,East,518,703.649972013773,2.0
2761,2025-06-28,Keyboard,SOUth,507,401.96969870166026,4.0
2762,2025-05-19,Monitor,North,514,91.50146062176238,4.0
2763,2025-05-30,Headphones,SOUth,515,451.7490044709986,1.0
2764,2025-10-22,Monitor,SOUth,502,249.98328464761877,5.0
2765,2025-10-20,Keyboard,north,501,947.3120737280527,5.0
2766,2025-09-24,Smartwatch,West,514,868.0429932967447,4.0
2767,2025-06-21,Monitor,South,516,365.2776574050798,5.0
2768,2025-02-18,HEADPHONES,South,513,,4.0
2769,2025-03-15,HEADPHONES,East,513,174.40912273212876,
2770,2025-04-15,Monitor,West,514,518.0973333273066,
2771,2025-08-04,Laptop,East,501,730.1262164147759,1.0
2772,2025-06-11,laptop,West,519,375.1559235385505,1.0
2773,2025-01-27,Monitor,South,501,443.43089675773626,3.0
2774,2025-09-13,Smartwatch,West,505,250.60066576300872,3.0
2775,2025-01-22,HEADPHONES,north,517,416.16840387752853,3.0
2776,2025-07-03,Headphones,North,509,119.1652619716417,2.0
2777,2025-01-18,Laptop,North,514,1110.7943424011762,3.0
2778,2025-10-06,HEADPHONES,East,511,641.0456865316366,1.0
2779,2025-03-31,Laptop,SOUth,501,663.370987149781,4.0
2780,2025-09-11,Laptop,SOUth,509,273.05954690113765,5.0
2781,2025-07-11,Laptop,East,503,897.1233524115914,1.0
2782,2025-09-02,Headphones,South,505,1151.3954856745524,5.0
2783,2025-07-20,Headphones,North,506,608.9794040155178,4.0
2784,2025-02-01,Laptop,SOUth,517,593.4554535012127,2.0
2785,2025-04-08,HEADPHONES,East,513,749.9889531394443,5.0
2786,2025-06-07,Laptop,West,519,914.3252286009697,
2787,2025-01-09,laptop,,508,328.35420289264596,5.0
2788,2025-10-28,laptop,West,506,,3.0
2789,2025-10-24,Smartwatch,North,503,1103.8757627429761,3.0
2790,2025-04-23,Monitor,North,517,218.6668835038913,2.0
2791,2025-05-24,Laptop,North,506,209.98873985649175,5.0
2792,2025-07-20,HEADPHONES,South,503,702.032259782372,
2793,2025-02-08,Headphones,,511,361.6372653532809,1.0
2794,2025-01-19,HEADPHONES,North,504,208.8983593245786,1.0
2795,2025-01-22,Laptop,West,501,428.69186746642276,2.0
2796,2025-09-30,Laptop,East,503,391.7836503591968,
2797,2025-10-24,laptop,north,505,573.5931508119696,1.0
2798,2025-08-14,laptop,SOUth,505,113.6474305788364,2.0
2799,2025-10-24,Smartwatch,,500,649.1363985297687,
2800,2025-08-28,Laptop,West,520,99.10118700967341,4.0
2801,2025-05-15,Headphones,East,516,937.4449049985335,4.0
2802,2025-08-07,Headphones,SOUth,502,641.9393755098398,3.0
2803,2025-10-22,Monitor,North,505,833.417246371974,
2804,2025-02-07,laptop,north,519,287.06614660894115,5.0
2805,2025-09-14,Monitor,north,505,,4.0
2806,2025-09-22,Monitor,North,513,466.42011737095197,4.0
2807,2025-01-11,laptop,South,518,,1.0
2808,2025-09-26,Laptop,South,501,950.2924740075713,
2809,2025-05-03,laptop,north,501,748.4031807216361,1.0
2810,2025-04-15,Headphones,South,515,873.7502251636074,1.0
2811,2025-05-15,Keyboard,South,500,80.1788940975497,4.0
2812,2025-06-08,laptop,SOUth,511,817.2901502688644,3.0
2813,2025-06-17,Monitor,South,503,51.407790743116216,4.0
2814,2025-05-16,Monitor,North,510,1014.7028061393523,5.0
2815,2025-08-21,Headphones,,515,,5.0
2816,2025-06-16,Laptop,North,516,227.12296222833172,1.0
2817,2025-04-29,Laptop,South,518,689.9892725910357,1.0
2818,2025-02-04,Laptop,,500,175.02697763794674,4.0
2819,2025-05-04,Keyboard,SOUth,502,1180.2454496028931,3.0
2820,2025-06-24,Monitor,West,509,683.1968109649188,2.0
2821,2025-09-28,HEADPHONES,South,511,536.0325653968323,2.0
2822,2025-08-02,HEADPHONES,South,511,705.7700383885309,1.0
2823,2025-08-02,HEADPHONES,East,508,837.0424619926424,2.0
2824,2025-05-09,Smartwatch,SOUth,510,54.13596886338375,3.0
2825,2025-06-24,Keyboard,,519,173.7770838372142,5.0
2826,2025-07-12,Laptop,South,510,739.5563531881072,2.0
2827,2025-03-24,Monitor,West,507,614.7926042659886,1.0
2828,2025-04-15,laptop,SOUth,518,292.49399058917265,2.0
2829,2025-10-03,Keyboard,,512,524.1659858777394,
2830,2025-07-16,Smartwatch,north,515,973.9682723384102,1.0
2831,2025-07-23,Monitor,SOUth,507,65.52349381742175,2.0
2832,2025-01-08,Headphones,,507,429.4673242742939,4.0
2833,2025-05-13,laptop,West,502,83.71756139032848,4.0
2834,2025-09-28,HEADPHONES,North,513,1161.543862051767,4.0
2835,2025-04-11,Laptop,East,513,936.0498582698293,5.0
2836,2025-05-23,Headphones,West,516,164.5847138375799,3.0
2837,2025-01-31,Headphones,SOUth,507,956.5836631181156,3.0
2838,2025-07-18,Keyboard,West,510,,2.0
2839,2025-10-21,HEADPHONES,north,506,393.113656995678,2.0
2840,2025-08-18,laptop,East,506,310.74303855732734,1.0
2841,2025-05-16,Laptop,South,509,191.6814000718004,3.0
2842,2025-10-13,Headphones,South,520,957.9226823921596,2.0
2843,2025-07-17,laptop,,515,1173.366573036891,5.0
2844,2025-04-25,Monitor,SOUth,520,1177.5325549963998,4.0
2845,2025-10-09,Headphones,,513,186.42085084852482,1.0
2846,2025-06-15,Smartwatch,SOUth,509,984.8087288590575,1.0
2847,2025-01-03,laptop,SOUth,500,654.1391933233924,1.0
2848,2025-10-28,Laptop,West,501,646.4008867192997,4.0
2849,2025-09-10,Laptop,,512,1145.7168762178017,2.0
2850,2025-08-03,Headphones,,520,62.37804505638154,3.0
2851,2025-06-25,Monitor,East,513,762.5893455390907,4.0
2852,2025-08-23,Headphones,SOUth,504,880.3005106541779,2.0
2853,2025-01-24,Headphones,,511,225.39502405945277,4.0
2854,2025-01-07,Monitor,north,517,532.7074389441527,2.0
2855,2025-07-09,laptop,North,516,569.8979262413017,4.0
2856,2025-06-11,laptop,,506,263.95134009969223,2.0
2857,2025-01-08,Laptop,East,502,184.98534050009147,4.0
2858,2025-04-26,Headphones,SOUth,505,714.3948981631933,2.0
2859,2025-05-21,laptop,SOUth,519,135.41855474379244,4.0
2860,2025-06-21,Headphones,SOUth,519,286.87010920998273,1.0
2861,2025-04-28,laptop,West,508,467.85951095014974,5.0
2862,2025-10-24,laptop,North,502,,2.0
2863,2025-10-21,Keyboard,West,514,555.5607955219339,1.0
2864,2025-01-06,Monitor,West,512,393.5121726133543,1.0
2865,2025-03-14,Monitor,SOUth,509,898.3229212993698,2.0
2866,2025-01-05,Headphones,West,509,,
2867,2025-10-25,Monitor,East,513,229.641721793877,4.0
2868,2025-08-03,Keyboard,North,507,390.0536077370988,3.0
2869,2025-04-14,Monitor,West,518,1147.0406183217633,1.0
2870,2025-04-14,Monitor,SOUth,508,918.7342692755343,4.0
2871,2025-04-25,Laptop,East,512,783.0360151032138,2.0
2872,2025-09-16,Laptop,north,514,578.196221647317,1.0
2873,2025-07-17,Monitor,SOUth,511,394.48879111192826,5.0
2874,2025-07-24,Keyboard,north,513,463.89825325787615,3.0
2875,2025-04-29,HEADPHONES,North,502,738.9431973023211,1.0
2876,2025-07-21,laptop,South,512,116.72821668472463,1.0
2877,2025-10-14,Keyboard,North,518,965.2176624477862,4.0
2878,2025-03-06,laptop,West,511,373.1197853929519,1.0
2879,2025-02-04,Monitor,SOUth,505,571.7634320820285,1.0
2880,2025-07-21,Monitor,SOUth,514,438.201786370398,5.0
2881,2025-03-06,Headphones,north,514,157.28471165619402,1.0
2882,2025-08-22,Monitor,North,511,362.50706911861045,4.0
2883,2025-10-11,Headphones,South,505,59.686696473409405,3.0
2884,2025-02-21,laptop,,515,708.8910724239495,1.0
2885,2025-04-22,HEADPHONES,South,520,564.6793265581264,4.0
2886,2025-08-24,Laptop,North,509,938.5452665992509,5.0
2887,2025-08-10,Headphones,West,514,183.76023032103174,2.0
2888,2025-03-21,Laptop,South,514,232.95605460616298,5.0
2889,2025-09-02,HEADPHONES,West,509,256.5766226225867,3.0
2890,2025-06-07,Keyboard,South,505,673.0386134963948,3.0
2891,2025-07-28,laptop,East,505,914.0212314403382,3.0
2892,2025-04-02,Headphones,East,505,605.7563385850293,4.0
2893,2025-10-11,Monitor,West,517,840.3202596757444,4.0
2894,2025-02-20,laptop,North,501,1159.8623009146738,2.0
2895,2025-10-17,laptop,north,520,883.3293843318368,5.0
2896,2025-03-14,Headphones,East,518,1174.2463472156198,4.0
2897,2025-01-11,Headphones,North,511,1024.1223078626917,1.0
2898,2025-05-31,Headphones,South,506,403.52169057046075,2.0
2899,2025-05-25,Monitor,South,520,1158.513971085675,3.0
2900,2025-08-10,Keyboard,,520,1142.0013324246065,4.0
2901,2025-05-26,HEADPHONES,South,504,,3.0
2902,2025-04-30,Monitor,SOUth,514,249.39077148741282,2.0
2903,2025-10-18,Headphones,East,505,471.0769768925609,5.0
2904,2025-01-20,Smartwatch,South,501,1015.4004090961012,5.0
2905,2025-07-24,HEADPHONES,,516,,2.0
2906,2025-01-20,Headphones,East,508,496.4988848153799,3.0
2907,2025-03-17,Headphones,SOUth,506,141.91965583583243,3.0
2908,2025-04-03,laptop,SOUth,513,1106.663654700023,3.0
2909,2025-09-24,laptop,South,503,798.2884061144043,2.0
2910,2025-02-07,Headphones,North,512,185.73827441247442,
2911,2025-08-31,HEADPHONES,South,519,,
2912,2025-02-16,laptop,South,507,561.1004961090755,2.0
2913,2025-03-08,Smartwatch,north,511,74.73984062551065,3.0
2914,2025-04-06,Monitor,SOUth,513,917.4275570403671,5.0
2915,2025-09-26,Monitor,South,516,673.4209985595376,2.0
2916,2025-02-21,Monitor,SOUth,501,954.1529599526482,3.0
2917,2025-02-26,laptop,East,502,1125.7184701425404,3.0
2918,2025-06-27,Monitor,north,511,314.7704742232084,5.0
2919,2025-02-06,Headphones,West,503,303.69570692419313,1.0
2920,2025-02-12,Monitor,SOUth,511,509.7341371918332,2.0
2921,2025-01-12,laptop,North,515,1183.6275127625538,4.0
2922,2025-06-09,Keyboard,South,512,922.1508182353433,3.0
2923,2025-10-28,Monitor,north,504,1154.2406119619286,3.0
2924,2025-08-31,HEADPHONES,North,515,1160.7405695794191,2.0
2925,2025-06-06,laptop,,515,371.2236318456347,5.0
2926,2025-08-07,Monitor,north,519,183.93730086334662,5.0
2927,2025-02-06,Headphones,North,517,771.0829014207208,4.0
2928,2025-05-10,Keyboard,West,513,1052.3457940146282,2.0
2929,2025-05-04,Keyboard,West,514,463.92868364259675,2.0
2930,2025-07-11,Smartwatch,,520,861.5994494217161,3.0
2931,2025-04-01,Headphones,north,508,717.8977996236001,2.0
2932,2025-07-30,HEADPHONES,,509,1198.6473487016958,1.0
2933,2025-07-12,Keyboard,North,518,592.1359850865131,3.0
2934,2025-08-03,Monitor,North,502,552.877239917546,4.0
2935,2025-07-08,Laptop,north,510,989.1138630022014,3.0
2936,2025-10-28,HEADPHONES,North,505,217.34959482051968,4.0
2937,2025-02-11,HEADPHONES,North,510,115.33080453449995,2.0
2938,2025-02-02,Headphones,north,513,714.298456463279,3.0
2939,2025-05-14,HEADPHONES,West,511,1195.6831471502624,5.0
2940,2025-05-27,Monitor,,520,592.9194463052543,3.0
2941,2025-02-22,laptop,,510,1180.93575731544,5.0
2942,2025-04-15,HEADPHONES,,501,911.5589516956289,2.0
2943,2025-05-05,laptop,South,510,1195.6437372634102,5.0
2944,2025-07-02,Monitor,,507,829.9838712597103,5.0
2945,2025-08-23,Monitor,,510,1143.2023915963123,2.0
2946,2025-03-18,Monitor,North,513,934.5547128936267,1.0
2947,2025-01-03,HEADPHONES,East,513,713.4366972636343,1.0
2948,2025-02-08,Laptop,South,512,853.8894860051739,1.0
2949,2025-01-13,Headphones,North,505,376.51018916209597,3.0
2950,2025-07-22,Monitor,South,518,1011.3144221031536,1.0
2951,2025-06-21,Keyboard,SOUth,505,689.027813348556,4.0
2952,2025-01-30,Headphones,East,507,460.9163496817652,
2953,2025-07-01,HEADPHONES,,506,747.8154052091451,3.0
2954,2025-04-08,Laptop,,511,734.9427988152001,2.0
2955,2025-10-27,Laptop,,512,363.1519762280812,5.0
